1.066850000000000000e+04,7.962686567164179330e+00,1.458059701492537386e+02,2.598507462686567138e+01,4.253731343283582156e+00,1.307761194029850742e+02,6.155940298507463012e+03,1.417723880597014841e+03,1.343582089552238870e+02,2.566567164179104452e+02,1.437313432835820848e+01,3.398507462686567493e+01,5.179104477611939927e+00,1.029458208955223927e+04,6.320895522388060073e+00,2.028358208955224029e+01,2.322537313432835901e+02,2.582089552238806096e+00,2.477611940298507420e+01,3.765671641791044522e+01,3.876119402985074771e+02,4.474626865671641696e+01,6.113955223880597032e+02,3.890522388059701484e+02,1.679104477611940371e+00,5.763432835820895406e+01,1.156492537313432791e+02,6.597835820895522829e+02,1.010416417910447672e+04,4.788283582089552510e+03,5.298507462686566916e-01,2.786567164179104594e+01,1.730820895522388128e+02,6.117313432835820777e+02,3.914179104477612015e+01,3.114701492537313356e+02,4.818656716417910246e+01,4.832014925373134133e+02,1.002313432835820919e+02,8.588059701492537101e+01,5.761940298507462899e+01,1.932835820895522305e+00,4.514179104477612015e+01,6.067164179104477917e+00,2.678358208955224029e+01,8.261194029850745579e+00,1.055223880597014841e+01,3.544776119402984982e+00,8.208955223880597118e-02,1.138059701492537279e+01,2.059701492537313605e+00,4.201492537313432862e+00,2.432835820895522527e+00,1.044776119402985037e-01,2.432835820895522527e+00,3.763432835820895406e+01,1.017164179104477562e+01,4.358208955223880565e+01,6.582089552238805652e+00,2.985074626865671377e-01,3.276119402985074647e+00,2.462686567164178997e-01,1.677611940298507420e+01,8.656716417910447214e-01,1.040298507462686572e+01,1.373134328358208922e+00,4.477611940298507204e-02,3.208955223880596841e-01,2.708955223880597174e+00,9.529850746268657247e+00,1.322388059701492580e+01,9.828358208955224384e+00,1.197537313432835759e+02,1.641791044776119424e-01,1.955223880597015018e+00,1.231343283582089576e+01,7.326119402985074203e+01,2.712686567164179152e+01,2.112686567164179152e+01,2.985074626865671585e-02,8.208955223880597118e-02,3.552238805970149294e+00,1.438059701492537279e+01,1.213432835820895583e+01
7.962686567164179330e+00,3.465425373134328311e+03,4.673880597014925229e+02,6.865671641791044610e-01,2.238805970149253810e-01,1.597014925373134275e+00,2.632089552238806007e+01,7.223880597014925797e+00,5.460522388059702052e+02,2.701492537313432862e+00,8.955223880597014841e+01,2.067164179104477473e+00,1.967462686567164099e+02,1.344776119402985159e+01,3.813432835820895317e+00,2.366492537313432933e+02,4.118955223880597032e+02,3.380597014925373145e+01,1.919179104477611872e+02,6.119402985074626766e-01,5.022388059701492580e+01,3.048932835820895434e+03,2.476492537313432933e+02,6.251194029850746574e+02,1.858619402985074657e+03,9.981865671641791096e+02,8.882992537313431967e+03,9.405970149253731449e+01,2.265671641791044877e+01,4.243283582089551942e+01,2.270895522388059717e+01,2.910447761194029925e-01,4.686567164179104239e+00,1.861791044776119293e+02,4.304477611940298232e+01,3.091641791044776255e+02,7.864029850746268266e+02,4.688955223880597032e+02,1.289776119402985159e+02,1.790298507462686572e+01,9.544776119402985870e+00,3.009701492537313428e+01,8.013432835820896116e+01,2.556343283582089612e+02,1.173358208955223887e+02,4.241044776119402826e+01,4.544776119402984982e+00,2.097014925373134275e+00,1.589552238805970186e+00,1.544776119402984982e+00,8.190447761194029681e+02,1.919925373134328481e+02,2.761194029850746468e-01,6.716417910447761153e-02,2.462686567164178997e-01,7.417910447761194348e+00,9.179104477611940149e-01,1.072388059701492580e+01,5.597014925373133831e-01,1.559701492537313428e+01,3.582089552238805763e-01,2.842537313432835688e+01,2.119402985074626766e+00,3.358208955223880854e-01,2.362686567164179152e+01,9.022388059701492580e+01,1.421641791044776149e+01,7.662686567164179507e+01,4.626865671641791078e-01,1.084328358208955301e+01,9.826119402985074203e+01,7.361940298507462899e+01,1.544776119402985159e+01,5.974626865671641696e+01,4.319179104477611872e+02,1.173828358208955251e+03,1.043283582089552297e+01,2.313432835820895317e+00,8.044776119402985870e+00,4.044776119402984982e+00,2.238805970149253602e-02,3.805970149253731227e-01,4.841791044776119435e+01,2.605970149253731449e+01
1.458059701492537386e+02,4.673880597014925229e+02,3.412325373134328402e+04,2.955223880597015018e+00,9.104477611940298143e-01,2.229104477611940283e+01,6.782462686567164383e+02,1.484328358208955194e+02,3.954477611940298232e+01,2.842537313432835688e+01,7.663432835820896116e+01,2.097014925373134275e+00,3.758955223880597174e+01,2.465223880597014841e+02,3.835820895522388252e+00,2.617313432835820777e+02,5.282507462686567123e+03,4.889552238805970319e+01,5.178955223880597032e+02,2.544776119402984982e+00,1.548619402985074657e+03,2.786791044776119293e+02,1.746395522388059544e+04,1.784850746268656678e+02,2.656716417910447703e+01,1.182873134328358174e+04,1.583189552238806027e+04,8.261343283582089043e+02,1.565671641791044806e+02,9.210522388059702052e+02,6.835820895522387808e+00,1.798507462686567138e+00,1.734328358208955123e+01,8.222089552238805936e+02,2.168059701492537386e+02,1.485388059701492466e+03,2.962104477611940183e+03,2.260358208955223745e+03,7.228656716417910957e+02,8.006716417910448058e+01,5.261940298507462899e+01,1.361194029850746290e+01,1.679776119402985159e+02,4.859776119402985159e+02,1.882313432835820777e+02,8.867164179104477739e+01,1.211940298507462721e+01,5.358208955223880743e+00,1.044776119402984982e+00,3.694029850746268551e+00,2.403880597014925513e+02,5.030074626865671803e+02,1.791044776119402882e-01,2.537313432835821003e-01,2.089552238805970075e-01,1.888059701492537457e+01,1.604477611940298587e+00,1.693283582089552297e+01,6.194029850746268773e-01,8.044776119402985870e+00,3.134328358208955390e-01,7.537313432835820670e+00,4.186567164179104239e+00,1.171641791044776060e+00,8.923880597014925797e+01,1.582686567164179223e+02,7.701492537313432862e+00,6.594029850746268551e+01,1.567164179104477695e-01,3.238059701492537101e+01,1.316268656716417809e+02,2.749701492537313356e+02,3.873134328358209189e+01,1.111940298507462721e+01,3.749104477611940069e+02,1.490671641791044749e+03,3.161940298507462543e+01,5.850746268656716431e+00,2.189552238805970319e+01,1.335820895522388030e+00,1.492537313432835792e-02,1.164179104477611970e+00,6.782089552238805652e+01,1.055074626865671661e+02
2.598507462686567138e+01,6.865671641791044610e-01,2.955223880597015018e+00,1.790242537313432695e+04,1.835820895522388030e+00,2.531791044776119293e+02,3.370522388059701484e+02,1.872985074626865583e+02,5.323805970149253426e+02,6.032291044776119634e+03,2.305970149253731449e+00,1.475402985074626940e+03,1.537313432835820892e+00,1.522985074626865583e+02,4.835074626865671377e+01,2.097014925373134275e+00,1.276119402985074647e+00,1.567164179104477695e-01,4.179104477611940149e-01,1.979070895522387946e+04,6.335820895522387808e+00,6.082089552238805652e+00,9.910447761194030036e+00,4.085141791044776255e+03,2.761194029850746468e-01,1.149253731343283569e+00,3.985074626865671821e+00,9.376044776119402741e+03,1.446641791044776255e+02,1.735074626865671732e+01,4.477611940298507204e-02,4.716417910447761486e+00,1.187313432835820848e+01,6.875373134328357594e+01,9.156716417910446992e+00,1.349701492537313356e+02,5.888059701492537101e+00,1.051044776119402968e+02,1.793283582089552297e+01,1.639925373134328481e+02,2.558955223880597174e+01,2.910447761194029925e-01,3.229104477611940638e+01,6.641791044776119701e-01,1.762686567164179152e+01,3.111940298507462899e+00,5.959701492537313783e+01,3.082089552238806096e+00,3.731343283582089221e-02,7.171641791044776504e+00,8.283582089552238292e-01,3.134328358208955390e-01,1.887910447761194064e+02,3.208955223880596841e-01,3.234328358208955478e+01,7.730597014925372434e+01,3.794029850746268551e+01,1.914626865671641838e+02,1.601417910447761130e+02,1.865671641791044888e-01,1.150671641791044806e+02,7.462686567164178442e-02,3.129104477611940283e+01,1.026865671641790989e+01,1.208955223880596952e+00,5.970149253731343170e-02,0.000000000000000000e+00,1.492537313432835792e-02,1.651940298507462614e+02,1.179104477611940371e+00,4.477611940298507065e+00,1.388059701492537323e+00,3.757388059701492580e+02,1.044776119402985037e-01,8.208955223880597118e-02,1.074626865671641784e+00,1.727014925373134417e+02,2.041044776119402826e+01,4.701492537313432862e+00,0.000000000000000000e+00,1.194029850746268634e-01,1.343283582089552342e+00,1.117910447761193993e+01,1.962686567164179108e+00
4.253731343283582156e+00,2.238805970149253810e-01,9.104477611940298143e-01,1.835820895522388030e+00,2.762925373134328311e+03,2.492455223880596805e+03,1.791791044776119435e+01,8.421044776119402968e+02,2.550746268656716254e+01,2.688805970149253710e+01,7.544776119402984982e+00,3.897761194029850884e+01,3.201492537313432862e+00,1.793582089552238870e+02,1.617246268656716438e+03,1.171641791044776060e+00,7.537313432835820448e-01,6.044776119402984760e-01,8.955223880597015240e-01,7.768656716417910779e+00,3.291044776119402826e+00,9.328358208955224162e-01,5.477611940298507065e+00,1.308955223880596996e+01,3.955223880597014685e-01,1.768656716417910557e+00,3.052238805970149294e+00,9.261194029850745579e+00,3.414104477611940069e+02,4.477611940298507065e+00,2.313432835820895539e-01,2.123037313432835617e+03,6.492537313432835688e-01,4.959029850746268835e+02,9.158208955223881276e+01,3.541791044776119435e+01,5.970149253731343642e+00,6.364925373134328623e+01,1.000746268656716431e+01,3.483873134328357992e+03,2.327171641791044749e+03,1.500000000000000000e+00,3.582089552238806096e+00,4.656716417910447881e+00,3.962686567164178886e+00,4.052238805970149294e+00,2.776119402985074647e+00,7.014925373134328623e-01,1.567164179104477695e-01,1.865671641791044888e-01,1.417910447761193959e-01,4.253731343283582156e-01,2.313432835820895539e-01,1.126865671641791078e+00,1.492537313432835688e-01,1.000000000000000000e+00,2.462686567164178997e-01,1.350746268656716431e+00,2.910447761194029925e-01,3.805970149253731227e-01,4.179104477611940149e-01,1.716417910447761153e-01,1.940298507462686617e-01,2.880597014925373234e+00,8.059701492537313383e-01,2.313432835820895539e-01,7.462686567164178442e-02,2.686567164179104461e-01,1.641791044776119424e-01,7.835820895522388474e-01,4.552238805970149071e-01,1.940298507462686617e+00,2.925373134328358216e+00,5.223880597014925187e-02,6.268656716417910779e-01,2.029850746268656803e+00,1.589552238805970186e+00,3.880597014925373234e-01,5.895522388059701857e-01,1.492537313432835792e-02,0.000000000000000000e+00,5.970149253731343170e-02,5.298507462686566916e-01,7.014179104477611304e+01
1.307761194029850742e+02,1.597014925373134275e+00,2.229104477611940283e+01,2.531791044776119293e+02,2.492455223880596805e+03,4.667075373134328402e+04,3.001932835820895434e+03,1.906831343283582100e+04,1.743507462686567067e+02,2.076309701492537351e+04,6.655970149253731449e+01,8.679962686567163473e+03,2.407462686567164312e+01,2.711552238805970319e+03,1.838537313432835845e+03,4.097014925373134275e+00,1.683582089552238870e+01,4.664179104477612192e+00,7.156716417910447881e+00,1.346597014925373060e+03,4.458955223880597174e+01,9.089552238805969964e+00,7.175373134328357594e+01,4.773582089552238585e+02,2.888059701492537101e+00,1.762686567164179152e+01,1.892537313432835688e+01,1.003432835820895548e+03,1.395111940298507534e+03,1.335447761194029965e+02,1.522388059701492491e+00,1.912253731343283562e+03,2.141791044776119435e+01,8.738880597014925797e+02,2.610447761194029681e+01,4.063880597014925229e+02,2.821641791044775971e+01,6.756940298507462330e+02,6.570895522388059362e+01,4.116798507462686757e+03,1.445358208955223972e+03,1.075373134328358127e+01,2.470895522388059717e+01,1.425373134328358216e+00,1.648507462686567138e+01,3.634328358208955390e+00,2.889552238805970319e+01,2.955223880597015018e+00,3.507462686567164312e-01,7.977611940298507065e+00,5.149253731343284013e-01,5.000000000000000000e-01,2.785820895522387985e+01,1.268656716417910502e-01,1.502985074626865725e+01,5.095522388059701768e+01,2.397014925373134275e+01,7.143283582089551942e+01,5.804477611940298232e+01,4.477611940298507620e-01,4.023134328358209189e+01,1.149253731343283569e+00,2.341791044776119435e+01,4.791044776119402826e+00,2.029850746268656803e+00,1.417910447761193959e-01,9.701492537313433084e-02,5.223880597014925187e-02,3.536567164179104594e+01,1.567164179104477695e+00,3.895522388059701413e+00,1.731343283582089443e+00,1.865149253731343322e+02,4.328358208955223607e-01,4.850746268656716542e-01,2.000000000000000000e+00,8.370895522388059362e+01,1.917910447761193993e+01,6.865671641791045055e+00,2.985074626865671585e-02,8.955223880597014408e-02,1.716417910447761264e+00,9.977611940298507065e+00,5.768656716417910779e+00
6.155940298507463012e+03,2.632089552238806007e+01,6.782462686567164383e+02,3.370522388059701484e+02,1.791791044776119435e+01,3.001932835820895434e+03,6.795532835820894979e+04,6.618485074626865753e+03,9.044925373134328765e+02,1.328081343283582100e+04,3.721641791044775971e+01,3.296044776119402968e+02,2.735074626865671732e+01,1.098420149253731324e+04,7.187313432835820493e+01,1.327611940298507420e+02,3.037462686567164383e+02,5.477611940298507065e+00,3.540298507462686217e+01,3.946044776119402968e+02,1.713365671641791096e+03,1.968358208955223745e+02,2.284589552238805936e+03,3.714477611940298630e+03,5.940298507462686395e+00,1.427611940298507420e+02,4.371119402985074771e+02,2.317735820895522556e+04,4.139477611940298630e+03,1.281421641791044749e+04,9.776119402985075091e-01,7.156716417910448058e+01,4.966791044776119293e+02,1.638119402985074657e+03,2.869253731343283675e+02,2.582156716417910502e+03,2.786492537313432649e+02,2.357589552238805936e+03,5.572238805970149542e+02,8.222611940298507989e+02,3.677089552238805936e+02,9.589552238805969964e+00,2.232089552238805936e+02,2.877611940298507420e+01,1.439701492537313356e+02,4.255223880597014841e+01,8.982835820895522261e+01,2.201492537313432862e+01,4.701492537313433084e-01,5.916417910447761130e+01,6.723880597014925797e+00,1.812686567164179152e+01,8.047014925373134986e+01,5.895522388059701857e-01,4.677611940298507420e+01,3.019029850746268835e+02,1.137089552238805936e+02,3.434626865671641553e+02,1.762686567164179223e+02,1.514925373134328401e+00,8.138805970149253710e+01,1.141791044776119479e+00,1.388358208955223745e+02,9.634328358208955834e+00,5.839552238805970319e+01,5.059701492537313605e+00,9.701492537313433084e-02,8.656716417910447214e-01,9.519402985074627566e+01,3.832835820895522261e+01,6.581343283582089043e+01,6.338805970149253710e+01,9.673507462686567351e+02,6.343283582089552786e-01,4.716417910447761486e+00,5.833582089552238870e+01,5.227089552238805936e+02,1.547014925373134417e+02,9.299253731343283391e+01,2.238805970149253602e-02,6.791044776119402604e-01,1.777611940298507420e+01,8.154477611940298232e+01,7.862686567164179507e+01
1.417723880597014841e+03,7.223880597014925797e+00,1.484328358208955194e+02,1.872985074626865583e+02,8.421044776119402968e+02,1.906831343283582100e+04,6.618485074626865753e+03,6.338608208955224109e+04,2.926567164179104452e+02,7.446462686567164383e+03,1.219776119402985017e+02,1.691783582089552283e+03,3.808955223880597174e+01,2.490571641791044749e+04,2.877761194029851026e+02,1.918656716417910602e+01,1.509328358208955194e+02,9.567164179104477029e+00,2.607462686567164312e+01,7.906194029850746574e+02,3.022014925373134133e+02,4.157462686567163956e+01,5.069552238805970319e+02,9.246268656716417809e+02,5.283582089552238514e+00,6.424626865671642406e+01,9.910447761194029681e+01,1.418320895522388128e+03,3.114201492537313243e+03,1.207126865671641781e+03,2.589552238805969964e+00,2.477149253731343379e+03,7.524626865671642406e+01,1.570679104477611872e+03,5.256716417910448058e+01,6.493582089552238585e+02,7.097761194029850174e+01,1.118522388059701598e+03,1.415373134328358162e+02,2.306611940298507307e+03,1.567470149253731279e+03,1.735820895522387985e+01,6.832089552238805652e+01,6.082089552238805652e+00,4.770895522388059362e+01,1.117910447761193993e+01,3.430597014925373145e+01,7.134328358208954945e+00,4.104477611940298698e-01,2.352985074626865725e+01,1.835820895522388030e+00,2.626865671641791078e+00,2.528358208955224029e+01,1.268656716417910502e-01,1.780597014925373145e+01,1.228134328358208904e+02,4.747761194029850884e+01,1.263507462686567209e+02,6.214179104477612015e+01,1.156716417910447658e+00,3.238805970149253710e+01,1.828358208955223940e+00,5.406716417910448058e+01,3.455223880597015018e+00,8.932835820895522971e+00,7.238805970149253532e-01,1.194029850746268634e-01,2.313432835820895539e-01,3.377611940298507420e+01,7.917910447761194348e+00,1.466417910447761130e+01,8.313432835820895761e+00,3.712985074626865867e+02,7.462686567164179552e-01,1.395522388059701413e+00,8.895522388059701413e+00,1.853805970149253710e+02,5.465671641791044522e+01,2.833582089552238870e+01,1.492537313432835688e-01,1.044776119402985037e-01,6.455223880597015018e+00,2.841791044776119435e+01,1.184328358208955301e+01
1.343582089552238870e+02,5.460522388059702052e+02,3.954477611940298232e+01,5.323805970149253426e+02,2.550746268656716254e+01,1.743507462686567067e+02,9.044925373134328765e+02,2.926567164179104452e+02,1.070006716417910502e+04,5.463283582089552510e+02,1.394029850746268728e+01,1.914985074626865753e+03,3.164925373134328268e+01,3.430074626865671803e+02,1.508858208955223972e+03,9.244029850746268551e+01,3.272388059701492580e+01,4.171641791044776504e+00,1.379850746268656714e+01,4.982313432835820777e+02,8.067164179104477739e+01,4.344723880597014613e+03,1.103955223880597032e+02,1.612817164179104475e+04,1.739477611940298516e+02,6.858208955223881276e+01,6.904776119402985159e+02,2.139850746268656621e+03,5.321194029850746574e+02,3.531716417910447490e+02,3.447761194029850706e+00,7.358208955223880743e+00,1.066567164179104452e+02,2.469179104477611872e+02,7.052238805970149826e+01,6.565223880597014841e+02,9.116417910447761130e+01,3.884328358208955478e+02,9.526865671641790811e+01,1.821111940298507534e+03,6.038805970149253710e+01,5.000000000000000000e+00,2.722089552238805936e+02,3.748507462686567493e+01,1.665373134328358162e+02,4.828358208955224029e+01,2.075746268656716325e+02,2.143283582089552297e+01,6.716417910447761708e-01,6.254477611940298232e+01,1.702985074626865725e+01,1.771641791044775971e+01,1.533134328358208904e+02,1.044776119402984982e+00,5.244776119402985159e+01,2.724925373134328197e+02,9.466417910447761130e+01,1.879216417910447717e+03,2.190223880597014841e+02,3.097014925373134275e+00,2.099253731343283675e+02,3.432835820895522527e+00,1.290746268656716325e+02,3.618656716417910246e+01,9.787313432835820493e+01,8.477611940298507065e+00,8.656716417910447214e-01,3.134328358208955390e+00,1.780000000000000000e+02,6.530597014925372434e+01,2.254925373134328481e+02,7.695522388059701768e+01,1.597141791044776028e+03,3.410447761194030036e+00,1.474626865671641873e+01,6.686567164179103884e+01,6.518283582089552510e+02,1.774552238805970035e+02,1.242462686567164241e+02,2.985074626865671377e-01,1.186567164179104461e+00,2.385820895522387985e+01,9.705970149253731449e+01,3.900746268656716609e+01
2.566567164179104452e+02,2.701492537313432862e+00,2.842537313432835688e+01,6.032291044776119634e+03,2.688805970149253710e+01,2.076309701492537351e+04,1.328081343283582100e+04,7.446462686567164383e+03,5.463283582089552510e+02,1.174331716417910502e+05,4.880597014925373145e+01,1.200892537313432877e+04,1.785820895522387985e+01,3.490194029850746119e+03,1.393432835820895548e+02,9.582089552238805652e+00,1.452238805970149294e+01,3.761194029850746468e+00,5.895522388059701413e+00,1.876404477611940456e+04,6.340298507462686217e+01,1.824626865671641696e+01,9.479104477611940638e+01,1.726716417910447717e+03,2.067164179104477473e+00,1.639552238805970319e+01,2.866417910447761130e+01,8.706007462686568033e+03,1.639358208955223972e+03,1.531567164179104452e+02,1.097014925373134275e+00,9.985074626865672087e+01,6.400000000000000000e+01,9.280000000000000000e+02,7.367910447761194348e+01,1.120835820895522374e+03,5.338059701492537101e+01,1.227544776119402968e+03,1.692835820895522261e+02,1.128283582089552283e+03,3.445000000000000000e+02,6.664179104477612192e+00,7.523134328358209189e+01,2.910447761194030036e+00,5.094029850746268551e+01,1.022388059701492580e+01,1.060895522388059646e+02,8.402985074626865725e+00,1.567164179104477695e-01,2.000000000000000000e+01,1.671641791044776060e+00,1.141791044776119479e+00,1.740373134328358162e+02,4.626865671641791078e-01,7.031343283582089043e+01,1.929328358208955194e+02,9.946268656716418377e+01,2.993432835820895548e+02,3.452761194029851026e+02,4.925373134328357994e-01,1.882835820895522261e+02,6.343283582089552786e-01,8.092537313432835333e+01,1.677611940298507420e+01,4.276119402985074203e+00,3.358208955223880854e-01,1.492537313432835792e-02,5.970149253731343170e-02,2.053208955223880707e+02,3.858208955223880743e+00,1.121641791044776149e+01,4.440298507462686395e+00,7.661119402985074203e+02,4.253731343283582156e-01,2.686567164179104461e-01,3.574626865671641784e+00,3.751791044776119293e+02,5.486567164179104594e+01,1.500746268656716431e+01,0.000000000000000000e+00,2.686567164179104461e-01,3.880597014925373234e+00,2.897014925373134275e+01,1.487313432835820848e+01
